age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
52,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,39,United-States,<=50K
18,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Female,35,United-States,<=50K
31,Federal-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,39,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,37,United-States,<=50K
23,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,37,United-States,<=50K
68,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,60,United-States,<=50K
38,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,45,United-States,<=50K
31,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,37,United-States,<=50K
35,Private,Some-college,11,Never-married,Sales,Own-child,White,Female,37,United-States,<=50K
42,Private,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,White,Male,11,United-States,<=50K
47,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
24,Self-emp-not-inc,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,51,United-States,>50K
29,Self-emp-inc,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
54,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,21,United-States,<=50K
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,37,United-States,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Black,Female,37,United-States,<=50K
44,Private,Some-college,11,Never-married,Sales,Own-child,White,Male,38,United-States,<=50K
43,Private,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Female,26,United-States,>50K
75,Private,Bachelors,14,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,39,United-States,>50K
43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,36,United-States,<=50K
44,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,37,United-States,<=50K
51,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,31,Mexico,<=50K
60,?,HS-grad,9,Widowed,?,Not-in-family,White,Male,38,United-States,>50K
27,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,18,United-States,<=50K
18,Self-emp-not-inc,Some-college,10,Married-spouse-absent,Tech-support,Not-in-family,White,Female,38,United-States,<=50K
30,Private,Some-college,11,Never-married,Other-service,Not-in-family,Black,Female,37,United-States,<=50K
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,39,United-States,<=50K
36,Local-gov,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,32,United-States,<=50K
27,Private,Prof-school,15,Divorced,Adm-clerical,Other-relative,White,Male,36,United-States,>50K
26,?,HS-grad,9,Never-married,?,Own-child,White,Male,27,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,63,United-States,>50K
56,Private,11th,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,51,United-States,<=50K
30,Private,Some-college,11,Divorced,Transport-moving,Own-child,White,Male,38,United-States,<=50K
47,Self-emp-not-inc,Some-college,11,Never-married,Craft-repair,Unmarried,Black,Female,53,United-States,<=50K
58,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,43,United-States,<=50K
46,Self-emp-inc,Bachelors,14,Married-civ-spouse,Craft-repair,Husband,White,Male,61,United-States,<=50K
22,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,White,Female,2,United-States,<=50K
41,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,33,United-States,<=50K
64,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,58,Poland,<=50K
58,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,37,United-States,<=50K
50,Self-emp-not-inc,Masters,14,Never-married,Machine-op-inspct,Own-child,White,Male,60,United-States,<=50K
30,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,42,United-States,>50K
26,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,40,United-States,<=50K
51,Private,10th,6,Divorced,Sales,Not-in-family,White,Male,39,United-States,<=50K
21,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,39,United-States,<=50K
37,Private,7th-8th,4,Never-married,Exec-managerial,Not-in-family,White,Male,38,United-States,<=50K
19,Private,Some-college,11,Divorced,Adm-clerical,Not-in-family,White,Male,35,United-States,<=50K
45,Private,Some-college,11,Married-civ-spouse,Sales,Husband,White,Male,43,United-States,<=50K
45,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,23,United-States,<=50K
59,Private,Some-college,10,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,50,United-States,<=50K
46,?,Some-college,10,Never-married,?,Not-in-family,White,Female,38,United-States,<=50K
50,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,53,United-States,<=50K
40,Private,7th-8th,5,Never-married,Handlers-cleaners,Own-child,White,Male,38,United-States,<=50K
23,Private,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,21,Mexico,<=50K
41,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,39,United-States,<=50K
39,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,54,United-States,>50K
23,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,22,United-States,<=50K
57,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,53,United-States,>50K
25,Private,HS-grad,9,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,50,Philippines,<=50K
23,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,39,United-States,>50K
45,Local-gov,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,38,Jamaica,<=50K
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,36,United-States,<=50K
55,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,Own-child,White,Female,20,United-States,<=50K
59,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,39,United-States,<=50K
40,Self-emp-not-inc,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,35,United-States,<=50K
56,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,>50K
31,Private,5th-6th,3,Never-married,Adm-clerical,Unmarried,White,Female,41,United-States,<=50K
56,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,42,United-States,>50K
41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
36,State-gov,Doctorate,16,Divorced,Craft-repair,Unmarried,White,Male,50,United-States,>50K
50,?,Bachelors,13,Separated,?,Other-relative,Other,Male,39,?,<=50K
31,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,39,United-States,<=50K
42,?,Some-college,10,Divorced,?,Not-in-family,White,Female,8,United-States,<=50K
20,State-gov,Bachelors,14,Divorced,Protective-serv,Not-in-family,White,Female,18,United-States,<=50K
54,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,36,United-States,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,20,United-States,<=50K
69,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,United-States,<=50K
48,Private,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Female,63,?,<=50K
50,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,61,United-States,<=50K
42,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,37,United-States,<=50K
50,Private,Bachelors,13,Never-married,Machine-op-inspct,Other-relative,White,Male,38,United-States,<=50K
42,Private,Bachelors,14,Divorced,Adm-clerical,Not-in-family,White,Male,38,United-States,>50K
61,Private,9th,5,Married-civ-spouse,Exec-managerial,Husband,Black,Male,39,United-States,<=50K
47,Self-emp-not-inc,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,51,United-States,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,73,Germany,<=50K
46,Private,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,Black,Female,39,United-States,<=50K
18,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,43,United-States,<=50K
45,Self-emp-not-inc,Bachelors,14,Never-married,Craft-repair,Not-in-family,White,Male,37,United-States,>50K
20,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,53,United-States,>50K
32,Private,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,37,United-States,<=50K
20,Self-emp-inc,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Female,61,United-States,>50K
22,Private,Some-college,10,Separated,Farming-fishing,Not-in-family,White,Male,70,United-States,<=50K
60,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,60,Philippines,<=50K
18,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,51,United-States,<=50K
64,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,50,United-States,<=50K
30,Private,11th,7,Divorced,Sales,Unmarried,White,Male,37,United-States,<=50K
40,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,37,United-States,<=50K
46,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,38,United-States,<=50K
40,State-gov,11th,7,Never-married,Adm-clerical,Own-child,White,Male,18,United-States,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,57,United-States,<=50K
48,Private,Bachelors,14,Never-married,Other-service,Own-child,White,Male,14,United-States,<=50K
49,Self-emp-inc,11th,8,Never-married,Exec-managerial,Not-in-family,White,Male,55,United-States,<=50K
58,?,Bachelors,14,Never-married,?,Not-in-family,White,Male,36,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,64,United-States,<=50K
23,Private,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,46,India,<=50K
24,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,20,United-States,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,39,United-States,<=50K
42,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,39,United-States,<=50K
22,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Female,52,United-States,<=50K
45,Private,Prof-school,9,Never-married,Machine-op-inspct,Other-relative,White,Male,37,United-States,<=50K
19,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,61,United-States,<=50K
43,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,9,United-States,<=50K
29,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,38,United-States,>50K
18,Private,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,55,United-States,>50K
22,State-gov,Bachelors,14,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,19,United-States,<=50K
18,Private,Bachelors,14,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,36,China,<=50K
59,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Female,4,United-States,<=50K
25,?,HS-grad,9,Never-married,?,Own-child,White,Female,40,United-States,<=50K
25,State-gov,11th,7,Married-civ-spouse,Other-service,Wife,White,Male,11,United-States,<=50K
42,Private,10th,6,Divorced,Craft-repair,Unmarried,White,Female,39,United-States,<=50K
40,State-gov,Doctorate,16,Never-married,Adm-clerical,Not-in-family,White,Male,39,United-States,>50K
22,Private,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,36,United-States,<=50K
39,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,21,United-States,<=50K
60,Self-emp-not-inc,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,38,United-States,<=50K
44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,United-States,>50K
38,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,>50K
35,Local-gov,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Male,36,United-States,<=50K
26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,39,Iran,<=50K
21,Local-gov,Some-college,11,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K
65,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,63,United-States,>50K
62,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,37,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,<=50K
23,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,36,United-States,<=50K
45,State-gov,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,46,United-States,>50K
40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,44,United-States,<=50K
79,Local-gov,Masters,14,Never-married,Exec-managerial,Own-child,Black,Female,39,United-States,<=50K
36,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,41,China,<=50K
41,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,54,United-States,<=50K
21,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,38,United-States,>50K
26,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K
32,Self-emp-inc,11th,7,Separated,Farming-fishing,Unmarried,White,Male,40,United-States,<=50K
20,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,73,United-States,<=50K
24,Private,Bachelors,14,Never-married,Adm-clerical,Own-child,Black,Male,36,United-States,<=50K
25,Private,Masters,14,Divorced,Handlers-cleaners,Not-in-family,White,Male,65,United-States,<=50K
38,Self-emp-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,51,United-States,>50K
51,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,52,United-States,>50K
57,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,Black,Male,36,Haiti,<=50K
37,Private,Some-college,11,Married-civ-spouse,Transport-moving,Husband,White,Female,20,United-States,<=50K
18,Private,12th,8,Never-married,Farming-fishing,Own-child,White,Male,37,United-States,<=50K
79,Private,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,19,United-States,<=50K
31,Private,Assoc-acdm,12,Divorced,Machine-op-inspct,Own-child,White,Male,40,United-States,<=50K
48,Federal-gov,Bachelors,14,Never-married,Craft-repair,Own-child,Black,Female,12,United-States,<=50K
22,Private,Some-college,11,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Male,44,United-States,<=50K
55,Private,Prof-school,15,Married-civ-spouse,Tech-support,Husband,White,Male,36,United-States,>50K
51,?,Some-college,11,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Male,36,United-States,<=50K
29,Private,10th,6,Divorced,Prof-specialty,Not-in-family,Black,Male,40,United-States,<=50K
32,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,37,United-States,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,42,United-States,<=50K
17,Private,Some-college,11,Never-married,Sales,Own-child,White,Male,7,United-States,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,51,United-States,<=50K
54,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,28,United-States,<=50K
42,?,Some-college,10,Never-married,?,Own-child,White,Male,19,United-States,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Female,35,United-States,<=50K
32,Private,Prof-school,15,Married-civ-spouse,Other-service,Wife,White,Male,3,United-States,>50K
21,Private,Some-college,11,Never-married,Adm-clerical,Not-in-family,White,Male,31,United-States,<=50K
28,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Male,31,United-States,>50K
27,Private,9th,5,Widowed,Transport-moving,Unmarried,White,Male,54,United-States,<=50K
40,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,39,United-States,<=50K
42,Local-gov,Bachelors,14,Divorced,Exec-managerial,Not-in-family,White,Male,57,United-States,<=50K
44,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,67,United-States,>50K
32,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Female,38,United-States,<=50K
45,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,37,United-States,<=50K
21,Private,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,Black,Male,38,United-States,<=50K
49,Local-gov,Bachelors,14,Divorced,Prof-specialty,Not-in-family,White,Male,41,United-States,>50K
22,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,Black,Female,38,United-States,<=50K
22,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,39,United-States,<=50K
57,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Female,36,United-States,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,38,United-States,>50K
31,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,62,United-States,<=50K
51,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,<=50K
